district,year,season,crop,area_hectares,yield_kg_per_ha,soil_type,ph,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,organic_carbon_percent,moisture_percent,avg_temp,max_temp,min_temp,rainfall,humidity,wind_speed,air_pressure,annual_recharge_mcm,annual_extraction_mcm,extraction_percent,future_groundwater_availability_mcm,water_stress_index,temp_range,rainfall_category,water_stress_category,fertility_score,climate_stress_score
Moga,2016,Kharif,Cotton,47924.6,2898.5,Alluvial,6.76,108.7,49.8,197.2,0.55,18.4,33.7,39.8,27.3,583.2,66.9,9.1,1003.4,1380.8,1269.1,91.9,111.7,0.92,12.5,High,High,96.2,10.18
Moga,2016,Kharif,Cotton,50352.4,3003.8,Alluvial,6.76,105.4,49.3,195.4,0.54,18.3,33.6,40.5,27.8,580.8,66,9,1003.6,1380.8,1269.1,91.9,111.7,0.91,12.7,High,High,96.4,10.18
Moga,2016,Kharif,Cotton,46116.9,2144.7,Alluvial,6.76,106.6,50.6,198.9,0.54,18.2,32.7,40.5,28.2,618.6,65.7,9.1,1004,1380.8,1269.1,91.9,111.7,0.92,12.3,High,High,98.2,10.22
Moga,2016,Kharif,Cotton,49761.4,1798.5,Alluvial,6.76,105.7,49.7,194.8,0.53,18.7,33.3,39.3,28,607.9,65.5,9.1,1003.5,1380.8,1269.1,91.9,111.7,0.91,11.3,High,High,96.6,10.13
Moga,2016,Kharif,Cotton,48498.2,2801.7,Alluvial,6.76,105.8,48.9,194.1,0.54,18.6,32.8,40.3,27.9,588.6,65.9,9,1002.8,1380.8,1269.1,91.9,111.7,0.92,12.4,High,High,97.8,10.17
Moga,2016,Kharif,Cotton,46888,2488,Alluvial,6.76,106.7,49.2,198.8,0.53,18.2,33.2,39.9,28.4,597.5,64.9,9,1003.6,1380.8,1269.1,91.9,111.7,0.93,11.5,High,High,97.2,10.21
Moga,2016,Kharif,Cotton,50937.4,2707.3,Alluvial,6.76,105.3,49.7,198.9,0.53,18.4,33.4,40.6,28,581.8,64.8,9.3,1003.6,1380.8,1269.1,91.9,111.7,0.92,12.5,High,High,95.8,10.32
Moga,2016,Kharif,Cotton,47303.7,3509.3,Alluvial,6.76,107.5,49.7,198,0.55,18.4,33.8,40,28.1,589.7,65.6,9.3,1004.3,1380.8,1269.1,91.9,111.7,0.92,12,High,High,95.4,10.09
Moga,2016,Kharif,Cotton,45973.6,2024.1,Alluvial,6.76,104.3,49.2,196.6,0.53,18.6,33.3,40.1,28.5,564.7,66.7,9.2,1003.6,1380.8,1269.1,91.9,111.7,0.93,11.7,High,High,96.3,10.21
Moga,2016,Kharif,Maize,33464.3,2752,Alluvial,6.76,106,49.5,196.2,0.53,18.3,33.3,40.1,28.1,586.4,65.9,9.1,1003.6,1380.8,1269.1,91.9,111.7,0.92,12,High,High,96.8,10.22
Moga,2016,Kharif,Maize,33286.7,2924.9,Alluvial,6.76,106.6,50.4,192,0.53,18.1,33.8,40.2,27.3,583.5,64.6,9,1003.8,1380.8,1269.1,91.9,111.7,0.92,12.9,High,High,96.4,10.13
Moga,2016,Kharif,Maize,33835.6,2650.9,Alluvial,6.76,105.1,50.1,197,0.54,18.5,33.2,40.3,27.4,613.9,66.4,9,1004.1,1380.8,1269.1,91.9,111.7,0.91,12.9,High,High,96.6,10.23
Moga,2016,Kharif,Maize,31001.8,2531.2,Alluvial,6.76,105.5,49.3,195.1,0.54,18.2,32.8,40.2,27.7,602.8,64.8,9.4,1003.1,1380.8,1269.1,91.9,111.7,0.93,12.5,High,High,95.9,10.19
Moga,2016,Kharif,Maize,34914.6,2460.9,Alluvial,6.76,105.9,49.5,197.5,0.53,18.3,32.9,40.7,28.2,584.6,65.4,9.1,1003.9,1380.8,1269.1,91.9,111.7,0.92,12.5,High,High,96.8,10.15
Moga,2016,Kharif,Maize,33904.3,2109,Alluvial,6.76,104.9,49.9,192.7,0.52,18.4,33.3,39.8,27.4,604.2,65.6,9.2,1003.7,1380.8,1269.1,91.9,111.7,0.91,12.5,High,High,97.1,10.19
Moga,2016,Kharif,Maize,33957.1,1289,Alluvial,6.76,109.2,49.8,199.2,0.52,18.2,33.3,41,27.9,581.5,65.7,9.2,1003.4,1380.8,1269.1,91.9,111.7,0.92,13.1,High,High,96.5,10.19
Moga,2016,Kharif,Maize,30891.5,3192.3,Alluvial,6.76,106.9,49.6,195.5,0.53,19,33.6,40.3,28.5,581.7,64.2,9,1004.1,1380.8,1269.1,91.9,111.7,0.93,11.7,High,High,97.3,10.17
Moga,2016,Kharif,Maize,32196.8,2882.5,Alluvial,6.76,106.9,49.7,196.2,0.52,17.7,32.6,40.1,29.3,579.8,65.8,9.1,1003.4,1380.8,1269.1,91.9,111.7,0.91,10.8,High,High,96,10.22
Moga,2016,Kharif,Maize,35014.5,3027.1,Alluvial,6.76,105.6,49.4,192.9,0.54,18.3,33.7,40,28,604.6,66.7,9,1003.6,1380.8,1269.1,91.9,111.7,0.93,12,High,High,97.4,10.21
Moga,2016,Kharif,Rice,89908.7,4403.5,Alluvial,6.76,106,49.5,196.2,0.53,18.3,33.3,40.1,28.1,586.4,65.9,9.1,1003.6,1380.8,1269.1,91.9,111.7,0.92,12,High,High,96.8,10.22
Moga,2016,Kharif,Rice,93312,4585.3,Alluvial,6.76,107.1,47.8,196.6,0.53,18.5,33.6,40.1,27.6,565.8,66.9,9.1,1003.7,1380.8,1269.1,91.9,111.7,0.91,12.6,High,High,95.4,10.15
Moga,2016,Kharif,Rice,87965.7,4930,Alluvial,6.76,105.8,49.1,197.4,0.53,18.3,32.9,39.1,28,584,64.7,9.2,1003.6,1380.8,1269.1,91.9,111.7,0.93,11,High,High,96.5,10.25
Moga,2016,Kharif,Rice,86985.7,5311.2,Alluvial,6.76,106.3,49.5,192.8,0.53,18.6,32.9,39.6,28.6,596.4,66.7,9,1003.6,1380.8,1269.1,91.9,111.7,0.92,11.1,High,High,97.9,10.38
Moga,2016,Kharif,Rice,89056.3,4654.3,Alluvial,6.76,106.1,48.9,193.7,0.53,18,33.3,40.7,28.8,584.2,66.3,9,1003.2,1380.8,1269.1,91.9,111.7,0.91,11.8,High,High,98,10.34
Moga,2016,Kharif,Rice,85911.1,5492.1,Alluvial,6.76,107.2,50,200.1,0.52,18.7,33.4,39.9,28.5,585.8,66.2,9.3,1003.2,1380.8,1269.1,91.9,111.7,0.91,11.4,High,High,96.8,10.14
Moga,2016,Kharif,Rice,89490.8,3931.7,Alluvial,6.76,106.2,48.7,194.8,0.54,18.5,33.3,40.8,28.2,585.6,65.8,8.9,1003.5,1380.8,1269.1,91.9,111.7,0.93,12.6,High,High,96.9,10.26
Moga,2016,Kharif,Rice,89641.1,4114.6,Alluvial,6.76,106.8,49.4,194.4,0.54,18.5,33.2,39.6,27.7,590.8,64.5,9.2,1003.2,1380.8,1269.1,91.9,111.7,0.93,11.9,High,High,97.1,10.13
Moga,2016,Kharif,Rice,95414.4,4798.3,Alluvial,6.76,107,49.1,191.4,0.53,18.3,33.1,40.6,28.2,591.2,65.1,9.4,1003.8,1380.8,1269.1,91.9,111.7,0.93,12.4,High,High,96.3,10.26
Moga,2016,Kharif,Rice,89550.7,4099.8,Alluvial,6.76,104.2,49.4,197.4,0.52,18.2,33.4,40.6,28.6,588.6,65.3,9.1,1003.1,1380.8,1269.1,91.9,111.7,0.91,12,High,High,96.8,10.36
Moga,2016,Rabi,Barley,5354.6,2770.4,Alluvial,7.28,142.8,55.7,272.9,0.77,17,18.3,26.3,11.7,64.1,45.2,4.7,1010.3,1380.8,1269.1,91.9,111.7,0.92,14.6,Low,High,131.7,10.23
Moga,2016,Rabi,Barley,4596.7,2606.1,Alluvial,7.28,143.8,55.7,272.7,0.77,17,18.3,26.6,11.4,64.7,44.1,4.7,1010,1380.8,1269.1,91.9,111.7,0.93,15.2,Low,High,130.3,10.19
Moga,2016,Rabi,Barley,6213.8,2426.5,Alluvial,7.28,140.6,54.9,273.9,0.75,16.8,18.6,25.6,11,64.8,45.5,4.8,1010,1380.8,1269.1,91.9,111.7,0.91,14.6,Low,High,130.9,10.15
Moga,2016,Rabi,Barley,5498.4,3125.1,Alluvial,7.28,141.2,56.2,272.3,0.76,17,17.6,26.3,11.7,73,46.7,4.4,1010.9,1380.8,1269.1,91.9,111.7,0.92,14.6,Low,High,131.2,10.24
Moga,2016,Rabi,Barley,4156.5,3393.7,Alluvial,7.28,142.1,56.3,277.4,0.76,17.2,18.6,26.5,12,55.7,44.7,4.6,1010.3,1380.8,1269.1,91.9,111.7,0.91,14.6,Low,High,132.4,10.28
Moga,2016,Rabi,Barley,4225.5,3061.3,Alluvial,7.28,144.2,56.2,268.9,0.77,16.8,18.5,25.8,11.7,74.1,45.8,4.8,1011.2,1380.8,1269.1,91.9,111.7,0.92,14.1,Low,High,132,10.28
Moga,2016,Rabi,Barley,6738.5,2374.2,Alluvial,7.28,142.8,55.1,274,0.77,17.2,18.3,26.5,11.1,46.6,44.9,4.5,1010.2,1380.8,1269.1,91.9,111.7,0.92,15.3,Low,High,132.8,10.29
Moga,2016,Rabi,Barley,7035,2904,Alluvial,7.28,141.9,55.9,273.8,0.77,17.1,17.5,27,12.2,67.8,43.7,4.6,1010.4,1380.8,1269.1,91.9,111.7,0.91,14.8,Low,High,130.4,10.22
Moga,2016,Rabi,Barley,6011.3,2236.5,Alluvial,7.28,143.4,57,270.9,0.76,16.8,18.9,26.3,12.7,65,45.9,4.7,1010.1,1380.8,1269.1,91.9,111.7,0.93,13.6,Low,High,131.6,10.42
Moga,2016,Rabi,Barley,5536.3,2687.2,Alluvial,7.28,143.5,55.4,274.4,0.76,17.5,18.4,26.1,11.7,77.3,44.1,4.9,1009.7,1380.8,1269.1,91.9,111.7,0.92,14.5,Low,High,132,10.32
Moga,2016,Rabi,Gram,21356.1,1282.7,Alluvial,7.28,142.8,55.7,272.9,0.77,17,18.3,26.3,11.7,64.1,45.2,4.7,1010.3,1380.8,1269.1,91.9,111.7,0.92,14.6,Low,High,131.7,10.23
Moga,2016,Rabi,Gram,22799.5,1799.7,Alluvial,7.28,141.3,55.8,278.3,0.78,16.9,17.5,26.9,12.6,72,45.8,4.8,1010.8,1380.8,1269.1,91.9,111.7,0.92,14.3,Low,High,130.3,10.21
Moga,2016,Rabi,Gram,21218.3,1712.1,Alluvial,7.28,139.3,55.9,276.2,0.77,17.1,18.6,26.9,11.6,30,44.9,4.8,1010.3,1380.8,1269.1,91.9,111.7,0.93,15.3,Low,High,132.2,10.25
Moga,2016,Rabi,Gram,21071.5,1357.2,Alluvial,7.28,143.4,55.6,276.1,0.77,16.9,17.9,25.5,12,70,45.5,4.5,1010.7,1380.8,1269.1,91.9,111.7,0.94,13.5,Low,High,131.3,10.18
Moga,2016,Rabi,Gram,18688.7,1947.5,Alluvial,7.28,145.4,56.2,273.9,0.78,16.9,17.4,25,11.9,54.9,46,4.6,1010.6,1380.8,1269.1,91.9,111.7,0.93,13.1,Low,High,131.5,10.21
Moga,2016,Rabi,Gram,23097.2,1373.6,Alluvial,7.28,141.7,55.4,271.1,0.78,16.7,18.3,26.8,11.6,49.7,45.2,4.8,1010.7,1380.8,1269.1,91.9,111.7,0.93,15.3,Low,High,129.6,10.22
Moga,2016,Rabi,Gram,21832.6,655.6,Alluvial,7.28,144.2,55.6,274.9,0.77,16.8,18.7,26.1,11.3,57.1,45.2,4.7,1010.3,1380.8,1269.1,91.9,111.7,0.92,14.8,Low,High,131.4,10.21
Moga,2016,Rabi,Gram,22246.8,1701.3,Alluvial,7.28,146.2,55.9,273.1,0.77,16.7,17.8,26.2,11.3,39,43.6,4.7,1010,1380.8,1269.1,91.9,111.7,0.92,14.9,Low,High,132.5,10.2
Moga,2016,Rabi,Gram,19557.7,608.3,Alluvial,7.28,142.9,55.5,270.9,0.76,17,18.3,26.2,12.3,70.5,44,4.7,1009.7,1380.8,1269.1,91.9,111.7,0.93,13.8,Low,High,132,10.28
Moga,2016,Rabi,Gram,19221.6,1310.7,Alluvial,7.28,144.7,56,273.2,0.77,17.1,18,26.6,11.4,82.1,44.2,4.7,1010.5,1380.8,1269.1,91.9,111.7,0.91,15.2,Low,High,131.9,10.34
Moga,2016,Rabi,Wheat,69506.6,4372.3,Alluvial,7.28,142.8,55.7,272.9,0.77,17,18.3,26.3,11.7,64.1,45.2,4.7,1010.3,1380.8,1269.1,91.9,111.7,0.92,14.6,Low,High,131.7,10.23
Moga,2016,Rabi,Wheat,65157.1,4776.5,Alluvial,7.28,141.6,55.9,274.7,0.78,17.1,18.5,26.2,11.1,72.1,47,4.7,1010.4,1380.8,1269.1,91.9,111.7,0.92,15.1,Low,High,131.8,10.24
Moga,2016,Rabi,Wheat,71157.6,3672.9,Alluvial,7.28,143.8,55.6,273.5,0.76,17.2,18,27.1,12.6,83.4,45.3,4.8,1010.5,1380.8,1269.1,91.9,111.7,0.93,14.5,Low,High,131.7,10.3
Moga,2016,Rabi,Wheat,69364.3,4816.3,Alluvial,7.28,143.5,54.2,272.5,0.77,17.1,18.3,25.4,11.3,52.2,44.5,4.7,1010.8,1380.8,1269.1,91.9,111.7,0.92,14.1,Low,High,131.4,10.26
Moga,2016,Rabi,Wheat,67504.7,4451.9,Alluvial,7.28,142.3,56,270.2,0.77,16.7,18.4,26.3,11.3,62.7,45.4,4.6,1010.7,1380.8,1269.1,91.9,111.7,0.92,15,Low,High,131.7,10.14
Moga,2016,Rabi,Wheat,67539.6,4173,Alluvial,7.28,142.4,56.4,270.9,0.77,17.2,18.9,25.7,12.3,54.5,45.8,4.9,1010.8,1380.8,1269.1,91.9,111.7,0.91,13.4,Low,High,131.7,10.16
Moga,2016,Rabi,Wheat,71631.8,3844,Alluvial,7.28,140.2,56.1,273.5,0.77,17,18.6,25.1,11.2,42.3,44.1,4.6,1010,1380.8,1269.1,91.9,111.7,0.91,13.9,Low,High,132.4,10.25
Moga,2016,Rabi,Wheat,71531.5,4586.7,Alluvial,7.28,142.9,54.5,271.9,0.77,17.2,17.8,26.2,12,51.1,44.8,4.7,1010.4,1380.8,1269.1,91.9,111.7,0.93,14.1,Low,High,131.8,10.19
Moga,2016,Rabi,Wheat,69919.5,3631.1,Alluvial,7.28,142.9,55.1,271,0.76,17.1,18.3,26,12.1,35.8,45.5,4.7,1011,1380.8,1269.1,91.9,111.7,0.91,13.9,Low,High,132.1,10.13
Moga,2016,Rabi,Wheat,70270.5,4561.9,Alluvial,7.28,141.7,55.5,271.9,0.78,16.8,18.5,26.4,10.7,69,44,4.5,1010.9,1380.8,1269.1,91.9,111.7,0.91,15.7,Low,High,131.8,10.25
Moga,2016,Zaid,Fodder,17295.1,32451.5,Alluvial,7.67,115,30.2,254.5,0.32,26.4,36,42.8,28.1,36.3,38.2,13.4,991.9,1380.8,1269.1,91.9,111.7,0.92,14.7,Low,High,101,9.63
Moga,2016,Zaid,Fodder,15888.6,32448.8,Alluvial,7.67,116.1,30.6,253.7,0.32,26.5,36.1,42.6,28.2,63.8,36.9,13.6,992.3,1380.8,1269.1,91.9,111.7,0.92,14.4,Low,High,101.4,9.59
Moga,2016,Zaid,Fodder,16551.2,31850.7,Alluvial,7.67,115.3,29.9,252.1,0.32,26.2,36.5,41.9,28.2,52.4,38.4,13.5,991.8,1380.8,1269.1,91.9,111.7,0.91,13.6,Low,High,100.6,9.64
Moga,2016,Zaid,Fodder,17974.1,32203.7,Alluvial,7.67,114.3,30.2,254.1,0.31,26.8,35.3,42.8,26.7,28,38.4,13.3,992.2,1380.8,1269.1,91.9,111.7,0.92,16.2,Low,High,100.9,9.6
Moga,2016,Zaid,Fodder,16807.6,32223.7,Alluvial,7.67,114.2,30.3,253.8,0.32,26.6,36.2,42.5,28.5,28.9,38.7,13.4,992.4,1380.8,1269.1,91.9,111.7,0.93,14,Low,High,101.2,9.68
Moga,2016,Zaid,Fodder,17270.5,32951,Alluvial,7.67,114.8,30.4,257.6,0.31,26.5,36.4,42.9,28.7,34.1,38.6,13.4,991.8,1380.8,1269.1,91.9,111.7,0.93,14.2,Low,High,101.4,9.58
Moga,2016,Zaid,Fodder,19255.7,32529,Alluvial,7.67,115.5,31.2,253.4,0.31,26.1,36.4,42.9,28.5,31.3,37.9,13.4,992,1380.8,1269.1,91.9,111.7,0.93,14.4,Low,High,100.8,9.61
Moga,2016,Zaid,Fodder,18054.2,32479.8,Alluvial,7.67,114.9,30.7,256,0.33,26.4,35.1,42.9,28.1,23.7,37.6,13.3,992.4,1380.8,1269.1,91.9,111.7,0.92,14.8,Low,High,101,9.62
Moga,2016,Zaid,Fodder,19433.7,33727.8,Alluvial,7.67,114.4,29.8,257.4,0.32,26.3,36.6,42.5,28.2,19.7,37.8,13.3,991.6,1380.8,1269.1,91.9,111.7,0.92,14.3,Low,High,100.4,9.61
Moga,2016,Zaid,Fodder,16246.2,32622.4,Alluvial,7.67,114.4,29.7,253.5,0.33,26.6,36.3,43.6,28.1,5.2,37.8,13.5,991.9,1380.8,1269.1,91.9,111.7,0.93,15.4,Low,High,101,9.55
Moga,2016,Zaid,Vegetables,7247.3,10736.3,Alluvial,7.67,115,30.2,254.5,0.32,26.4,36,42.8,28.1,36.3,38.2,13.4,991.9,1380.8,1269.1,91.9,111.7,0.92,14.7,Low,High,101,9.63
Moga,2016,Zaid,Vegetables,9896.8,10194.5,Alluvial,7.67,115.2,29.8,252.9,0.34,26.3,36.2,42.7,27.9,45.3,38.2,13.3,991.7,1380.8,1269.1,91.9,111.7,0.9,14.9,Low,High,102.5,9.68
Moga,2016,Zaid,Vegetables,4706,11172.8,Alluvial,7.67,116,29.8,260.2,0.32,26.6,35.9,43.6,28.1,44.5,38.3,13.4,992,1380.8,1269.1,91.9,111.7,0.93,15.5,Low,High,102.4,9.6
Moga,2016,Zaid,Vegetables,7855,10752.8,Alluvial,7.67,113.3,30.5,250.1,0.33,26.6,36,43.1,28,31.4,38.9,13.5,991.8,1380.8,1269.1,91.9,111.7,0.91,15.1,Low,High,101.1,9.73
Moga,2016,Zaid,Vegetables,7097.5,10895.6,Alluvial,7.67,114.6,31.3,253.8,0.33,26.8,35.7,42.5,28.4,48.8,38.8,13.4,992.1,1380.8,1269.1,91.9,111.7,0.95,14.1,Low,High,101.8,9.58
Moga,2016,Zaid,Vegetables,5009.1,10314.7,Alluvial,7.67,114.5,29.2,256,0.31,26.6,36,42.9,27.6,32.5,37.9,13.6,991.9,1380.8,1269.1,91.9,111.7,0.93,15.3,Low,High,100.7,9.54
Moga,2016,Zaid,Vegetables,8457,11751.2,Alluvial,7.67,115.7,29.9,256.6,0.33,27.1,36.4,42.4,28.5,42.6,37.8,13.6,992.1,1380.8,1269.1,91.9,111.7,0.92,13.9,Low,High,101.1,9.76
Moga,2016,Zaid,Vegetables,9412,9946,Alluvial,7.67,112.9,30.2,253.9,0.3,26.3,35.4,42.9,28,27.3,38.8,13.5,992.2,1380.8,1269.1,91.9,111.7,0.92,14.9,Low,High,101.2,9.7
Moga,2016,Zaid,Vegetables,7829.3,11081.4,Alluvial,7.67,116,30.5,254.1,0.33,26.6,36.5,43.4,28.2,41.4,37.7,13.4,991.7,1380.8,1269.1,91.9,111.7,0.9,15.1,Low,High,102.1,9.68
Moga,2016,Zaid,Vegetables,5438.1,10994.6,Alluvial,7.67,116,29.5,256.5,0.32,26.6,35.9,42.7,28.6,16.3,39.1,13.2,992.1,1380.8,1269.1,91.9,111.7,0.92,14.1,Low,High,100.9,9.65
Moga,2017,Kharif,Cotton,34269,2432.9,Alluvial,7.28,131,46.4,263.2,0.68,21.8,33.9,41,27.4,456.8,66,8.9,1004.4,1509.7,1334.5,88.4,175.2,0.88,13.6,Medium,High,121.6,11.13
Moga,2017,Kharif,Cotton,34288,2663.1,Alluvial,7.28,130.3,46.7,262.5,0.68,21.9,33.4,40.3,27.4,459.9,65.5,8.8,1004.2,1509.7,1334.5,88.4,175.2,0.88,13,Medium,High,121.7,11.14
Moga,2017,Kharif,Cotton,31671.1,2079.1,Alluvial,7.28,129,45.2,258.5,0.66,21.8,34.7,40.8,26.6,435.5,67.1,8.9,1004.6,1509.7,1334.5,88.4,175.2,0.88,14.2,Medium,High,121.8,11.01
Moga,2017,Kharif,Cotton,32479.4,2589.1,Alluvial,7.28,130.5,45.6,266.3,0.68,21.8,33.3,40.7,27.4,438.8,66,8.8,1004.7,1509.7,1334.5,88.4,175.2,0.88,13.3,Medium,High,121.8,11.08
Moga,2017,Kharif,Cotton,34722.5,2124.7,Alluvial,7.28,129.9,47,262,0.66,21.8,34.5,41,28.4,461.8,65.4,8.9,1003.7,1509.7,1334.5,88.4,175.2,0.87,12.5,Medium,High,122.1,11.06
Moga,2017,Kharif,Cotton,34430.3,2859.1,Alluvial,7.28,131.1,47.2,261.3,0.68,21.7,34.9,40.5,28.3,463.7,67.4,8.9,1004.2,1509.7,1334.5,88.4,175.2,0.88,12.2,Medium,High,123,11.18
Moga,2017,Kharif,Cotton,32260.9,2063.6,Alluvial,7.28,131,46.6,264.5,0.66,21.8,34,40.8,27.4,457.1,64.8,9.1,1004.6,1509.7,1334.5,88.4,175.2,0.87,13.4,Medium,High,121.1,11.12
Moga,2017,Kharif,Cotton,35033.2,1991.8,Alluvial,7.28,133.1,47.3,266.6,0.69,21.5,33.7,41.3,27.3,451.4,65.2,9,1004.4,1509.7,1334.5,88.4,175.2,0.87,14,Medium,High,120.8,11.22
Moga,2017,Kharif,Cotton,37461.9,2514.4,Alluvial,7.28,133,47,260.3,0.68,21.5,34.1,40.6,26.9,466,66.6,8.9,1004.4,1509.7,1334.5,88.4,175.2,0.89,13.7,Medium,High,120.5,11.21
Moga,2017,Kharif,Cotton,32664.4,2812.2,Alluvial,7.28,130.3,46.4,263.4,0.67,22,34.8,40.8,27.3,455.5,67.1,9.1,1004.3,1509.7,1334.5,88.4,175.2,0.89,13.5,Medium,High,121.9,11.1
Moga,2017,Kharif,Maize,37805.8,3106.5,Alluvial,7.28,131,46.4,263.2,0.68,21.8,33.9,41,27.4,456.8,66,8.9,1004.4,1509.7,1334.5,88.4,175.2,0.88,13.6,Medium,High,121.6,11.13
Moga,2017,Kharif,Maize,39579.3,3603.6,Alluvial,7.28,130.8,46.5,263,0.68,21.8,33.3,41.3,27.5,444.8,66.7,9,1004.5,1509.7,1334.5,88.4,175.2,0.87,13.8,Medium,High,121.9,11.17
Moga,2017,Kharif,Maize,37301.3,3271,Alluvial,7.28,129.5,46.3,263.4,0.68,21.8,34.4,41.3,27.5,472.5,64.7,8.9,1004.4,1509.7,1334.5,88.4,175.2,0.86,13.8,Medium,High,121.6,11.05
Moga,2017,Kharif,Maize,37956.8,2803.9,Alluvial,7.28,130.9,46.6,261.4,0.69,22.1,34.2,40.3,26.4,443.8,66.9,9.1,1004.7,1509.7,1334.5,88.4,175.2,0.87,13.9,Medium,High,121.8,11.11
Moga,2017,Kharif,Maize,40863,2557.9,Alluvial,7.28,130.9,45.5,266.8,0.68,21.6,35.4,41.5,27,468.5,66.5,8.8,1003.9,1509.7,1334.5,88.4,175.2,0.89,14.5,Medium,High,121.8,11.2
Moga,2017,Kharif,Maize,35954.9,3284.4,Alluvial,7.28,130.6,46.6,267.5,0.69,21.8,34.6,41,27.7,475.4,66.5,8.8,1003.9,1509.7,1334.5,88.4,175.2,0.89,13.3,Medium,High,121,11.1
Moga,2017,Kharif,Maize,37886.1,3082.4,Alluvial,7.28,130.8,47,261.4,0.67,21.7,33,41.3,27.3,454.4,65.6,8.9,1004.9,1509.7,1334.5,88.4,175.2,0.87,14,Medium,High,121.6,11.07
Moga,2017,Kharif,Maize,36927.2,2814.1,Alluvial,7.28,130,45.7,264.2,0.68,21.8,34.6,41.4,27.3,449.5,65.7,9,1003.7,1509.7,1334.5,88.4,175.2,0.87,14.1,Medium,High,122.6,11.08
Moga,2017,Kharif,Maize,40828.9,3293.4,Alluvial,7.28,131.7,45.5,266.7,0.67,21.3,34,40.6,26.9,464.4,65.3,9,1004.6,1509.7,1334.5,88.4,175.2,0.86,13.8,Medium,High,121.1,11
Moga,2017,Kharif,Maize,39799.7,3210,Alluvial,7.28,130.9,47.4,261.1,0.66,21.7,33.7,40.9,28,470,65.2,8.9,1004.9,1509.7,1334.5,88.4,175.2,0.87,12.9,Medium,High,122.1,11.05
Moga,2017,Kharif,Rice,119022.8,3772.9,Alluvial,7.28,131,46.4,263.2,0.68,21.8,33.9,41,27.4,456.8,66,8.9,1004.4,1509.7,1334.5,88.4,175.2,0.88,13.6,Medium,High,121.6,11.13
Moga,2017,Kharif,Rice,119805.9,4190.6,Alluvial,7.28,128.6,45.6,262.3,0.7,21.9,34,41,27.6,452.8,66.4,8.9,1004.3,1509.7,1334.5,88.4,175.2,0.88,13.4,Medium,High,121.7,11.03
Moga,2017,Kharif,Rice,118639.9,3924.3,Alluvial,7.28,131,45.9,260.3,0.7,21.8,33.9,41.2,26.7,456.2,66.6,8.8,1004.4,1509.7,1334.5,88.4,175.2,0.89,14.5,Medium,High,120.6,11.16
Moga,2017,Kharif,Rice,119581.7,3405.8,Alluvial,7.28,129.9,47.2,263,0.69,22,33.7,40.8,26.8,477.9,66.6,8.8,1004.9,1509.7,1334.5,88.4,175.2,0.88,14,Medium,High,121.6,11.16
Moga,2017,Kharif,Rice,119810,4233.9,Alluvial,7.28,131.6,46.3,266.7,0.7,21.9,34.3,40.7,28.1,445.9,65.5,8.9,1004.7,1509.7,1334.5,88.4,175.2,0.87,12.6,Medium,High,122.1,11.07
Moga,2017,Kharif,Rice,120497,3740.2,Alluvial,7.28,128.8,46.5,264.1,0.69,21.5,33.5,41.4,27.1,427.8,67.7,9,1004,1509.7,1334.5,88.4,175.2,0.89,14.3,Medium,High,121.2,11.05
Moga,2017,Kharif,Rice,118133.2,3660.2,Alluvial,7.28,131.7,46.2,264.5,0.69,21.9,33.7,41.1,27.4,464.8,66.5,8.9,1004.5,1509.7,1334.5,88.4,175.2,0.88,13.6,Medium,High,121.8,10.97
Moga,2017,Kharif,Rice,119863,3337.7,Alluvial,7.28,133.4,46.6,264.1,0.68,21.5,34.3,40.2,27,448.8,64.7,8.8,1004.9,1509.7,1334.5,88.4,175.2,0.9,13.2,Medium,High,121.4,11.14
Moga,2017,Kharif,Rice,118644.8,3069.4,Alluvial,7.28,132.6,47.1,265.1,0.69,21.4,33.9,41,27.7,454.2,65,9.1,1004.4,1509.7,1334.5,88.4,175.2,0.87,13.3,Medium,High,121.5,11.06
Moga,2017,Kharif,Rice,119045.2,3446.7,Alluvial,7.28,130.7,46.5,266,0.68,21.9,33.9,40.7,27.2,465.5,65.8,9,1004.2,1509.7,1334.5,88.4,175.2,0.89,13.4,Medium,High,122.3,11.05
Moga,2017,Rabi,Barley,6925.9,2124.9,Alluvial,6.61,121.5,26,238,0.61,22.9,12.8,21.7,7.2,96,56.4,5.5,1013.4,1509.7,1334.5,88.4,175.2,0.88,14.5,Low,High,107.6,11.25
Moga,2017,Rabi,Barley,7344.8,2572.9,Alluvial,6.61,121.9,26.2,236.8,0.61,22.9,12.8,21.4,7.9,114.9,55,5.5,1012.8,1509.7,1334.5,88.4,175.2,0.88,13.6,Low,High,107.1,11.29
Moga,2017,Rabi,Barley,4925.3,1335.3,Alluvial,6.61,121.9,26,238.3,0.61,22.7,13.1,22,6.9,98.6,57,5.3,1012.6,1509.7,1334.5,88.4,175.2,0.88,15.1,Low,High,108.6,11.31
Moga,2017,Rabi,Barley,5973.7,1379.9,Alluvial,6.61,119.3,25.9,236,0.61,22.4,12.4,21.7,7,73.3,55.6,5.5,1013.1,1509.7,1334.5,88.4,175.2,0.88,14.6,Low,High,107.3,11.27
